id,rating,year,img,name,link,location,type,lat,lng
74,1,MICHELIN Guide California,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/f580a47d-1f95-4f6c-8310-ad8854e11bfe.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Bouchon,https://guide.michelin.com//en/california/yountville/restaurant/bouchon,Yountville,French,38.40258,-122.3619
75,3,MICHELIN Guide California,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/5b415f8d-840f-4dba-9099-d8dd35f06d7c.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",The French Laundry,https://guide.michelin.com//en/california/yountville/restaurant/the-french-laundry,Yountville,"Contemporary, Contemporary",38.40443,-122.364738
76,1,MICHELIN Guide California,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/27cbc778-9be1-48ed-afae-5f66f3fba9cc.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Gary Danko,https://guide.michelin.com//en/california/san-francisco/restaurant/gary-danko,San Francisco,Contemporary,37.805813,-122.420685
77,3,MICHELIN Guide California,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/5d927191-933d-4b42-a188-672882e2205c.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Quince,https://guide.michelin.com//en/california/san-francisco/restaurant/quince,San Francisco,"Contemporary, Contemporary",37.797619,-122.403374
78,2,MICHELIN Guide California,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/cc67ee9f-3a07-40b3-8cd4-a3218d16303e.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Campton Place,https://guide.michelin.com//en/california/san-francisco/restaurant/campton-place,San Francisco,"Indian, Indian",37.78923,-122.406647
79,1,MICHELIN Guide California,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/d5449d7a-94c2-4aca-bdcb-36145bef265c.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",La Toque,https://guide.michelin.com//en/california/napa/restaurant/la-toque,Napa,Contemporary,38.303509,-122.283493
80,1,MICHELIN Guide California,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/5aca35f6-739d-49e4-9461-6e6177e3a577.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Auberge du Soleil,https://guide.michelin.com//en/california/rutherford/restaurant/auberge-du-soleil,Rutherford,Californian,38.491989,-122.405342
81,2,MICHELIN Guide United States,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/2858601c-0223-446b-a208-9a98d70ae2b0.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",The Modern,https://guide.michelin.com//en/new-york-state/new-york/restaurant/the-modern,New York,Contemporary,40.761059,-73.97628
82,1,MICHELIN Guide United States,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/eda5d42f-170b-4579-a1ac-f29f97b80638.jpeg?width=500&amp;sharp=1"" width=""362"" height=""203",The Four Horsemen,https://guide.michelin.com//en/new-york-state/new-york/restaurant/the-four-horsemen,New York,"American, American",40.712925,-73.957497
83,1,MICHELIN Guide United States,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/40719cf6-14f1-49c2-bc07-45b7bef48d1b.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Hirohisa,https://guide.michelin.com//en/new-york-state/new-york/restaurant/hirohisa,New York,"Japanese, Japanese",40.724522,-74.003006
84,3,MICHELIN Guide United States,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/67526c28-d18e-487b-8494-a2f00acc4e4a.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Eleven Madison Park,https://guide.michelin.com//en/new-york-state/new-york/restaurant/eleven-madison-park,New York,"Contemporary, Contemporary",40.741554,-73.987244
85,1,MICHELIN Guide United States,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/5b69d664-ca3d-4a2e-bce9-928607ab4144.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Estela,https://guide.michelin.com//en/new-york-state/new-york/restaurant/estela,New York,"Contemporary, Contemporary",40.724709,-73.994797
86,1,MICHELIN Guide United States,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/74be8095-0f1a-4a46-82cc-655654b5ef3f.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Tuome,https://guide.michelin.com//en/new-york-state/new-york/restaurant/tuome,New York,Fusion,40.724194,-73.982803
87,1,MICHELIN Guide United States,"https://static.pxlecdn.com/photos/301486144/original/c208a0e3b14d771f20e1.jpg"" width=""362"" height=""203",Sushi Amane,https://guide.michelin.com//en/new-york-state/new-york/restaurant/sushi-amane,New York,"Japanese, Japanese",40.751442,-73.97171
88,1,MICHELIN Guide United States,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/a3534b9a-58ee-4a10-9cfd-e36fa9ffc1a0.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Claro,https://guide.michelin.com//en/new-york-state/new-york/restaurant/claro,New York,Mexican,40.677395,-73.986153
89,1,MICHELIN Guide United States,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/6d5f4c90-5d1f-4388-996f-485f3661d64e.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Tsukimi,https://guide.michelin.com//en/new-york-state/new-york/restaurant/tsukimi,New York,"Japanese, Japanese",40.729015,-73.985252
90,3,MICHELIN Guide United States,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/23846469-cd5d-42ad-9fc1-0a9e78d51e9f.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Per Se,https://guide.michelin.com//en/new-york-state/new-york/restaurant/per-se,New York,"Contemporary, Contemporary",40.768055,-73.98259
91,2,MICHELIN Guide United States,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/433e0dff-922e-418d-b963-59bbf0ea20ff.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Blue Hill at Stone Barns,https://guide.michelin.com//en/new-york-state/tarrytown/restaurant/blue-hill-at-stone-barns,Tarrytown,"American, American",41.100716,-73.8293
92,1,MICHELIN Guide United States,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/e3c03cea-35cc-459a-8348-359bab42c078.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Vestry,https://guide.michelin.com//en/new-york-state/new-york/restaurant/vestry,New York,"Contemporary, Contemporary",40.725613,-74.005554
93,1,MICHELIN Guide United States,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/7863d6fb-ca02-41e8-ad80-30ab421efc60.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Peter Luger,https://guide.michelin.com//en/new-york-state/new-york/restaurant/peter-luger,New York,"Steakhouse, Steakhouse",40.709888,-73.962547
94,2,MICHELIN Guide United States,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/e80f9fd3-813f-4c80-8a2d-7fb561f54018.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Ko,https://guide.michelin.com//en/new-york-state/new-york/restaurant/ko,New York,Contemporary,40.724648,-73.991608
95,2,MICHELIN Guide United States,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/5c7cd710-a670-4259-bc89-3aa044be0d3f.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Atomix,https://guide.michelin.com//en/new-york-state/new-york/restaurant/atomix,New York,"Korean, Korean",40.744305,-73.982674
96,1,MICHELIN Guide United States,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/7a74517b-c3dd-4326-91d1-36a1b048197c.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Wallsé,https://guide.michelin.com//en/new-york-state/new-york/restaurant/wallse,New York,"Austrian, Austrian",40.735458,-74.008194
97,1,MICHELIN Guide United States,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/b47fc3fe-26f4-47d5-b132-05351457b9f1.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Francie,https://guide.michelin.com//en/new-york-state/new-york/restaurant/francie,New York,"Contemporary, Contemporary",40.710346,-73.96376
98,1,MICHELIN Guide United States,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/942fba03-5463-4ef2-ae2b-f31de5b175ca.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Casa Mono,https://guide.michelin.com//en/new-york-state/new-york/restaurant/casa-mono,New York,"Spanish, Spanish",40.735893,-73.987343
99,1,MICHELIN Guide United States,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/af7cc729-1068-4e10-8198-6b3514a98bcf.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Le Jardinier,https://guide.michelin.com//en/new-york-state/new-york/restaurant/le-jardinier,New York,"French, French",40.757946,-73.971474
100,1,MICHELIN Guide United States,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/b768bd53-57f6-44f8-83e5-d3f84b9c68b8.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Sushi Ginza Onodera,https://guide.michelin.com//en/new-york-state/new-york/restaurant/sushi-ginza-onodera,New York,"Japanese, Japanese",40.752396,-73.981575
101,1,MICHELIN Guide United States,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/97c7aee9-668b-4e20-b564-9f8be89ad440.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Noda,https://guide.michelin.com//en/new-york-state/new-york/restaurant/noda,New York,"Japanese, Japanese",40.744968,-73.988075
102,3,MICHELIN Guide United States,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/23918719-4975-4dcc-bcd3-f7fc6d8fcb1e.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Masa,https://guide.michelin.com//en/new-york-state/new-york/restaurant/masa,New York,"Japanese, Japanese",40.768188,-73.982338
103,1,MICHELIN Guide United States,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/34f2d703-ba99-4865-83aa-7282999b2731.JPG?width=500&amp;sharp=1"" width=""362"" height=""203",Kochi,https://guide.michelin.com//en/new-york-state/new-york/restaurant/kochi,New York,"Korean, Korean",40.762009,-73.993568
104,2,MICHELIN Guide United States,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/e8221dbe-20bb-414b-8454-a112c35a26ef.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Ichimura at Uch?,https://guide.michelin.com//en/new-york-state/new-york/restaurant/ichimura-at-uchu,New York,"Japanese, Japanese",40.721832,-73.99012
105,1,MICHELIN Guide United States,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/d784d77a-e8d9-4c8a-aaf0-8b16621269eb.png?width=500&amp;sharp=1"" width=""362"" height=""203",Crown Shy,https://guide.michelin.com//en/new-york-state/new-york/restaurant/crown-shy,New York,"Contemporary, Contemporary",40.706707,-74.00872
106,2,MICHELIN Guide United States,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/9c771e01-5d3b-499c-9bfa-80af61be025e.jpeg?width=500&amp;sharp=1"" width=""362"" height=""203",Atera,https://guide.michelin.com//en/new-york-state/new-york/restaurant/atera,New York,Contemporary,40.71685,-74.005592
107,1,MICHELIN Guide United States,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/1d8fcb30-b4fe-4903-bbc5-fd83a4fe57a9.jpeg?width=500&amp;sharp=1"" width=""362"" height=""203",Sushi Noz,https://guide.michelin.com//en/new-york-state/new-york/restaurant/sushi-noz,New York,"Japanese, Japanese",40.773842,-73.958275
108,1,MICHELIN Guide United States,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/b1bff295-ad3d-4e99-91eb-65172c7f0680.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Blue Hill,https://guide.michelin.com//en/new-york-state/new-york/restaurant/blue-hill,New York,American,40.731972,-73.999641
109,1,MICHELIN Guide United States,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/ca68041f-3bf4-40f3-9556-62e05efac1a5.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Kajitsu,https://guide.michelin.com//en/new-york-state/new-york/restaurant/kajitsu,New York,"Japanese, Japanese",40.749962,-73.978111
110,1,MICHELIN Guide United States,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/06c7897d-debc-44d5-bd07-2ae603aa068b.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",The Musket Room,https://guide.michelin.com//en/new-york-state/new-york/restaurant/the-musket-room,New York,"Contemporary, Contemporary",40.723915,-73.993752
111,1,MICHELIN Guide United States,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/3a6f7261-9395-499a-8c5b-8ac092b960f1.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",ZZ’s Clam Bar,https://guide.michelin.com//en/new-york-state/new-york/restaurant/zz-s-clam-bar,New York,Seafood,40.727646,-74.000458
112,1,MICHELIN Guide United States,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/b00dec66-e5d2-4a5a-9221-45aeeaaa5152.jpeg?width=500&amp;sharp=1"" width=""362"" height=""203",Oxalis,https://guide.michelin.com//en/new-york-state/new-york/restaurant/oxalis,New York,"Contemporary, Contemporary",40.672913,-73.962715
113,1,MICHELIN Guide United States,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/2d1be264-c03e-4f60-b48b-b69f6705bc4a.jpeg?width=500&amp;sharp=1"" width=""362"" height=""203",Oxomoco,https://guide.michelin.com//en/new-york-state/new-york/restaurant/oxomoco,New York,"Mexican, Mexican",40.730022,-73.955505
114,1,MICHELIN Guide United States,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/8534e5ee-c639-49d5-bf2f-41a5d71bb27f.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Jua,https://guide.michelin.com//en/new-york-state/new-york/restaurant/jua,New York,"Korean, Korean",40.740013,-73.98745
115,1,MICHELIN Guide United States,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/99e2a4cf-47ce-49d7-8e1b-720e6610cf56.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Meadowsweet,https://guide.michelin.com//en/new-york-state/new-york/restaurant/meadowsweet,New York,"Mediterranean Cuisine, Mediterranean Cuisine",40.710354,-73.963173
116,1,MICHELIN Guide United States,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/f652facd-e4e9-4248-a641-a92cd9c66bbb.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",The River Café,https://guide.michelin.com//en/new-york-state/new-york/restaurant/the-river-cafe,New York,Contemporary,40.703426,-73.994301
117,2,MICHELIN Guide United States,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/4ebf0154-c29e-4b31-bfa6-00e5fe9851bb.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Jean-Georges,https://guide.michelin.com//en/new-york-state/new-york/restaurant/jean-georges,New York,"Contemporary, Contemporary",40.76907,-73.981552
118,1,MICHELIN Guide United States,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/bce32628-3e8c-465b-8baa-5bd5be300087.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Marea,https://guide.michelin.com//en/new-york-state/new-york/restaurant/marea,New York,"Seafood, Seafood",40.76762,-73.981071
119,2,MICHELIN Guide United States,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/915ad417-4072-4bd0-921b-af58b835c169.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Blanca,https://guide.michelin.com//en/new-york-state/new-york/restaurant/blanca,New York,Contemporary,40.70499,-73.933685
120,1,MICHELIN Guide United States,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/50237325-5b0d-4cd0-94ae-83a83a8c74a7.JPG?width=500&amp;sharp=1"" width=""362"" height=""203",odo,https://guide.michelin.com//en/new-york-state/new-york/restaurant/odo,New York,"Japanese, Japanese",40.740704,-73.992989
121,2,MICHELIN Guide United States,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/79eece54-43e4-4f46-a99c-26bb7e5bbeb6.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Jungsik,https://guide.michelin.com//en/new-york-state/new-york/restaurant/jungsik,New York,"Korean, Korean",40.718685,-74.009109
122,1,MICHELIN Guide United States,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/9232e040-f88e-41a1-8eaa-53f99c86ce49.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Le Coucou,https://guide.michelin.com//en/new-york-state/new-york/restaurant/le-coucou,New York,"French, French",40.719162,-74.000008
123,1,MICHELIN Guide United States,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/b94578cb-c07e-45f0-9f15-a3bafbab58b7.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Kanoyama,https://guide.michelin.com//en/new-york-state/new-york/restaurant/kanoyama,New York,"Japanese, Japanese",40.730659,-73.986465
124,2,MICHELIN Guide United States,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/e60ed96b-09ac-4362-be74-61513842ecd3.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Gabriel Kreuther,https://guide.michelin.com//en/new-york-state/new-york/restaurant/gabriel-kreuther,New York,"Contemporary, Contemporary",40.753971,-73.982025
125,1,MICHELIN Guide United States,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/e0ca00a2-548c-484f-bffd-6cb08c2c1ca4.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Cote,https://guide.michelin.com//en/new-york-state/new-york/restaurant/cote,New York,"Korean, Korean",40.741425,-73.991463
126,1,MICHELIN Guide United States,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/72b57c55-8bfc-4e4a-a106-3aea36b98019.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Ai Fiori,https://guide.michelin.com//en/new-york-state/new-york/restaurant/ai-fiori,New York,Italian,40.75013,-73.983566
127,3,MICHELIN Guide United States,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/198b9416-d23c-449a-badf-3fbb8b705fec.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Le Bernardin,https://guide.michelin.com//en/new-york-state/new-york/restaurant/le-bernardin,New York,Seafood,40.761768,-73.982231
128,1,MICHELIN Guide United States,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/bead0dfe-d50f-42c8-890f-d793fbc92012.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Rezdôra,https://guide.michelin.com//en/new-york-state/new-york/restaurant/rezdora-osteria-emiliana,New York,"Italian, Italian",40.739006,-73.989006
